Ticker,Close,Signal,Score,Target,StopLoss,RSI,RSI_Weekly,RSI_Monthly,ADX,Vol_Ratio,Return_1D_pct,Pct_vs_MA50,Pct_vs_MA200,PE_Ratio,MACD,MACD_Signal_Line,MACD_Hist,ATR,StochRSI_K,Williams_R,Supertrend_Dir,BB_PctB,Pct_from_52W_High,Pct_from_52W_Low,Pivot,R1,R2,S1,S2,Trend_Phase,Buy_Rules,Sell_Rules,Rules_Fired,ROE_pct,Debt_Equity,Div_Yield,Sector
J&KBANK,149.01,WEAK SELL,34,138.72,155.18,37.9,55.4,69.0,20.7,0.19,0.55,-9.13,16.16,7.2,-4.6489,-3.6085,-1.0405,5.72,20.4,-89.1,-1,25.6,-26.1,53.1,148.59,149.92,150.84,147.67,146.34,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",14.6,,143.0,Financial Services
IDBI,82.24,WEAK SELL,34,79.18,84.08,46.0,48.1,41.3,19.8,0.81,0.61,-2.11,-7.7,9.4,-0.5703,-0.2825,-0.2878,1.7,32.9,-63.4,1,30.5,-30.5,34.8,82.1,82.94,83.63,81.41,80.57,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",13.9,,243.0,Financial Services
LINDEINDIA,6672.0,WEAK SELL,34,6366.24,6855.45,39.3,46.1,72.2,16.1,0.38,-0.34,-4.41,0.04,103.7,-76.5329,-56.9366,-19.5962,169.86,3.2,-86.8,-1,28.4,-17.0,17.8,6685.67,6715.33,6758.67,6642.33,6612.67,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,,6.0,Chemicals
HDFCBANK,726.95,WEAK SELL,33,709.06,737.68,37.8,35.6,50.9,33.3,0.97,0.26,-5.5,-13.59,15.9,-12.6784,-13.4044,0.7259,9.94,47.1,-68.9,-1,31.8,-27.6,1.7,728.78,730.97,734.98,724.77,722.58,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",13.8,,179.0,Financial Services
TORNTPOWER,1247.7,WEAK SELL,32,1191.81,1281.23,24.4,42.2,57.6,34.5,0.58,-0.08,-10.11,-11.33,27.1,-42.2612,-32.8042,-9.457,31.05,7.1,-94.2,-1,13.6,-31.4,6.5,1248.37,1255.73,1263.77,1240.33,1232.97,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,70.89,160.0,Power
TATACHEM,626.75,WEAK SELL,32,597.53,644.28,24.6,42.2,39.1,14.3,0.75,-1.22,-9.62,-12.82,,-15.0981,-12.0195,-3.0786,16.23,0.0,-96.8,-1,-8.2,-38.0,9.7,629.32,634.63,642.52,621.43,616.12,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,36.08,173.0,Chemicals
TIINDIA,2885.8,WEAK SELL,32,2715.55,2987.95,52.4,44.3,55.1,20.4,0.41,-1.51,-1.91,4.05,91.9,-2.3757,-28.4499,26.0742,94.58,85.8,-33.9,-1,75.8,-15.5,33.5,2892.9,2941.9,2998.0,2836.8,2787.8,Accumulation,None,"Supertrend Bear, StochRSI Topped","Supertrend Bear, StochRSI Topped",,27.72,16.0,Automobile and Auto Components
UCOBANK,25.72,WEAK SELL,31,24.97,26.17,41.4,46.1,27.0,8.7,0.55,-0.35,-2.98,-5.3,11.4,-0.1579,-0.1028,-0.0551,0.42,10.1,-93.8,1,12.5,-23.5,17.7,25.78,25.87,26.03,25.62,25.53,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",8.5,,170.0,Financial Services
IOC,135.9,WEAK SELL,31,131.81,138.35,39.6,46.3,49.7,9.5,0.79,0.0,-2.99,-9.24,5.6,-0.8527,-0.3136,-0.539,2.27,0.0,-92.3,1,5.4,-26.5,5.3,135.92,136.56,137.23,135.25,134.61,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",,58.45,607.0,Oil Gas & Consumable Fuels
AAVAS,1355.3,WEAK SELL,31,1283.74,1398.23,40.0,49.3,50.6,12.9,0.8,-0.7,-5.96,-3.17,15.7,-16.4658,-14.3604,-2.1054,39.75,13.0,-95.7,-1,14.5,-23.5,27.8,1360.3,1369.6,1383.9,1346.0,1336.7,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,310.55,0.0,Financial Services
POLYCAB,8966.0,WEAK SELL,31,8622.89,9171.87,42.1,58.2,61.7,11.1,1.21,-1.74,-3.97,8.89,47.2,-27.7084,-19.6062,-8.1022,190.62,11.8,-97.7,-1,12.1,-11.5,35.2,9032.33,9108.67,9251.33,8889.67,8813.33,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",25.6,1.74,52.0,Capital Goods
RAMCOCEM,899.05,WEAK SELL,31,854.54,925.75,43.3,43.1,53.3,13.5,0.88,-0.87,-1.99,-8.74,33.0,-3.5588,-0.1808,-3.378,24.73,3.8,-92.9,1,14.7,-25.8,7.5,902.52,910.03,921.02,891.53,884.02,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",,47.9,28.0,Construction Materials
HINDPETRO,363.25,WEAK SELL,31,350.43,370.94,40.2,49.2,54.6,8.1,0.62,0.01,-3.25,-7.47,46.8,-2.4579,-1.3586,-1.0993,7.12,2.3,-94.8,1,1.3,-24.9,20.8,364.17,366.08,368.92,361.33,359.42,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",,85.37,662.0,Oil Gas & Consumable Fuels
NAVA,558.95,WEAK SELL,31,527.43,577.86,44.6,47.5,64.0,14.2,0.54,0.4,-4.13,-3.5,20.9,-5.7377,-4.8432,-0.8945,17.51,25.3,-74.1,-1,37.1,-23.7,12.5,559.32,565.63,572.32,552.63,546.32,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",10.3,20.68,144.0,Power
DOMS,2206.3,WEAK SELL,31,2125.95,2254.51,41.3,44.9,50.9,7.2,0.23,-0.16,-2.85,-6.37,61.7,-17.1354,-12.9923,-4.1431,44.64,20.8,-71.3,1,15.3,-20.3,9.0,2208.67,2225.03,2243.77,2189.93,2173.57,Markdown,None,"EMA Ribbon Bear, OBV Diverge","EMA Ribbon Bear, OBV Diverge",,10.85,17.0,Fast Moving Consumer Goods
VTL,602.9,WEAK SELL,31,571.87,621.52,47.5,51.9,55.0,9.2,0.9,0.4,-3.4,11.79,20.3,-6.4609,-7.8512,1.3903,17.24,82.4,-44.8,-1,52.7,-12.4,57.5,600.08,610.82,618.73,592.17,581.43,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,17.52,83.0,Textiles
ONESOURCE,1535.0,WEAK SELL,31,1436.18,1594.29,40.5,44.8,30.6,13.8,0.22,0.03,-4.95,-3.89,,-30.3413,-26.7288,-3.6125,54.9,41.7,-79.8,-1,30.3,-20.3,45.2,1536.53,1547.17,1559.33,1524.37,1513.73,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,25.79,0.0,Healthcare
FORTIS,907.1,WEAK SELL,31,866.45,931.49,41.5,49.7,69.2,8.1,0.52,-1.06,-4.34,-0.9,65.5,-11.1701,-9.794,-1.3761,22.58,42.9,-71.9,-1,18.2,-17.8,18.4,910.42,916.38,925.67,901.13,895.17,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,34.15,11.0,Healthcare
ACC,1307.4,WEAK SELL,30,1262.2,1334.52,40.0,35.8,50.5,17.7,0.66,0.48,-3.35,-13.79,12.9,-16.3492,-10.0229,-6.3263,25.11,15.7,-83.3,-1,20.9,-33.8,5.1,1309.7,1320.4,1333.4,1296.7,1286.0,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,2.08,58.0,Construction Materials
INDIAMART,1742.2,WEAK SELL,30,1669.3,1785.94,37.2,38.2,27.6,23.1,0.3,-0.4,-6.77,-14.83,21.3,-30.5317,-32.5526,2.0209,40.5,19.7,-85.6,-1,20.0,-33.2,0.7,1749.77,1759.53,1776.87,1732.43,1722.67,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",23.1,0.97,172.0,Consumer Services
RAILTEL,287.25,WEAK SELL,30,273.94,295.23,48.2,39.7,33.3,22.0,2.03,2.32,-3.83,-9.26,27.3,-4.0049,-4.6244,0.6195,7.39,85.7,-45.8,-1,55.8,-29.7,17.8,287.97,291.03,294.82,284.18,281.12,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",16.2,2.82,116.0,Telecommunication
HDFCLIFE,554.8,WEAK SELL,30,537.22,565.35,54.6,32.5,26.1,20.8,0.97,2.36,-1.08,-14.62,59.8,-4.9007,-6.8488,1.9481,9.77,83.5,0.0,-1,85.6,-31.0,4.6,548.93,560.67,566.53,543.07,531.33,Consolidation,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",10.8,15.88,39.0,Financial Services
POWERGRID,272.4,WEAK SELL,30,263.12,277.97,45.9,36.3,57.1,19.3,1.95,2.87,-3.3,-4.08,13.3,-4.9854,-4.7437,-0.2418,5.16,37.7,-67.7,-1,43.1,-16.2,10.2,270.85,277.5,282.6,265.75,259.1,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,150.81,465.0,Power
GODIGIT,262.9,WEAK SELL,30,248.07,271.8,45.3,30.5,27.9,17.7,0.39,2.42,-7.88,-17.37,49.5,-7.3165,-8.2826,0.9661,8.24,41.8,-70.3,-1,57.4,-31.1,7.7,260.8,265.8,268.7,257.9,252.9,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,7.47,0.0,Financial Services
GMDCLTD,570.0,WEAK SELL,30,537.77,589.34,45.7,47.6,57.0,17.2,1.37,1.43,-2.68,-3.51,18.8,-4.3523,-3.1468,-1.2055,17.91,22.3,-74.7,-1,41.9,-26.2,45.2,572.87,583.68,597.37,559.18,548.37,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,4.47,180.0,Metals & Mining
HINDUNILVR,2015.0,WEAK SELL,30,1952.82,2052.31,37.0,38.4,55.2,28.4,0.46,-0.64,-5.21,-9.63,44.7,-28.3328,-22.5477,-5.7851,34.55,3.9,-94.0,-1,12.0,-25.4,0.6,2020.57,2029.13,2043.27,2006.43,1997.87,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,3.02,218.0,Fast Moving Consumer Goods
AMBUJACEM,414.5,WEAK SELL,30,397.91,424.46,41.6,38.4,41.8,16.4,1.75,0.85,-3.19,-12.78,23.0,-5.3827,-3.2443,-2.1383,9.22,15.0,-80.0,-1,23.3,-30.7,5.7,414.22,420.53,426.57,408.18,401.87,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,1.21,49.0,Construction Materials
IRCTC,484.2,WEAK SELL,30,467.32,494.33,35.8,38.1,23.4,18.0,1.12,-0.35,-4.14,-15.78,27.8,-4.1394,-1.4246,-2.7147,9.38,0.0,-97.4,-1,15.4,-33.6,0.2,486.12,489.18,494.17,481.13,478.07,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,1.87,196.0,Consumer Services
NTPC,340.0,WEAK SELL,30,329.44,346.34,44.5,40.1,60.1,18.0,0.72,0.74,-2.5,-4.78,10.4,-3.4371,-3.452,0.0149,5.87,23.9,-60.7,-1,35.6,-18.0,8.6,339.95,342.9,345.8,337.05,334.1,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,118.13,366.0,Power
JUBLPHARMA,880.35,WEAK SELL,30,824.35,913.95,35.9,37.6,69.6,17.0,0.83,1.07,-7.65,-9.13,39.8,-26.5011,-21.514,-4.987,31.11,14.9,-77.9,-1,26.1,-25.3,12.6,879.52,891.83,903.32,868.03,855.72,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,50.94,58.0,Healthcare
INTELLECT,691.25,WEAK SELL,30,651.87,714.88,39.6,41.9,39.6,15.7,0.44,0.81,-5.68,-13.54,27.5,-13.0489,-9.6871,-3.3618,21.88,16.4,-82.9,-1,22.1,-43.9,17.3,688.05,698.1,704.95,681.2,671.15,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,4.96,59.0,Information Technology
INDUSTOWER,375.75,WEAK SELL,30,359.72,385.37,48.2,46.4,30.2,23.7,0.81,1.88,-1.36,-6.75,14.0,-2.1862,-2.4166,0.2304,8.91,33.8,-51.1,-1,54.3,-19.0,24.7,374.35,379.15,382.55,370.95,366.15,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",18.9,51.79,380.0,Telecommunication
BIKAJI,605.75,WEAK SELL,29,584.33,618.6,32.6,38.3,63.0,26.6,0.42,-0.21,-5.16,-8.82,58.9,-9.5661,-7.7906,-1.7754,11.9,7.6,-95.9,-1,17.8,-25.9,2.4,606.62,609.83,613.92,602.53,599.32,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,17.53,21.0,Fast Moving Consumer Goods
BBTC,1427.4,WEAK SELL,29,1373.34,1459.83,32.1,39.6,61.3,21.3,0.67,-0.6,-5.41,-12.47,7.7,-17.321,-11.2037,-6.1173,30.03,0.0,-98.1,-1,-3.9,-32.5,8.6,1433.53,1442.07,1456.73,1418.87,1410.33,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,16.57,237.0,Fast Moving Consumer Goods
IREDA,115.0,WEAK SELL,29,111.23,117.26,34.6,37.7,26.6,19.3,0.48,0.09,-6.06,-10.41,16.2,-2.0729,-1.7499,-0.323,2.09,17.2,-85.1,-1,14.2,-29.2,6.4,115.15,115.6,116.19,114.56,114.11,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,565.67,104.0,Financial Services
HUDCO,186.09,WEAK SELL,29,177.73,191.11,33.8,43.4,31.9,20.5,0.41,0.02,-6.89,-7.33,8.9,-3.5623,-2.7811,-0.7812,4.64,1.5,-91.5,-1,13.3,-22.2,18.7,186.65,187.64,189.18,185.11,184.12,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,645.77,322.0,Financial Services
IRB,18.95,WEAK SELL,29,18.41,19.27,30.2,38.9,27.3,19.5,0.42,0.0,-6.29,-8.97,24.3,-0.3377,-0.297,-0.0407,0.3,0.0,-96.2,-1,15.4,-20.5,0.3,18.96,19.02,19.08,18.9,18.84,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,95.6,106.0,Construction
GRSE,2601.5,WEAK SELL,29,2482.39,2672.97,48.3,50.2,51.3,10.8,0.69,-0.62,-1.97,1.07,37.2,-2.513,-9.7225,7.2094,66.17,65.4,-44.6,-1,50.0,-22.1,32.5,2618.1,2643.3,2685.1,2576.3,2551.1,Accumulation,None,"Supertrend Bear, StochRSI Topped","Supertrend Bear, StochRSI Topped",,1.42,102.0,Capital Goods
HDBFS,695.85,WEAK SELL,29,665.43,714.1,51.3,48.7,50.0,14.9,1.45,0.51,-2.22,-0.58,20.5,-4.2976,-6.8068,2.5093,16.9,82.0,-29.5,-1,88.5,-13.8,25.7,695.42,700.38,704.92,690.88,685.92,Consolidation,None,"Supertrend Bear, StochRSI Topped","Supertrend Bear, StochRSI Topped",,484.31,58.0,Financial Services
VOLTAS,1235.0,WEAK SELL,27,1172.81,1272.32,38.5,48.9,54.9,11.0,0.62,1.27,-5.49,-9.03,91.2,-20.5878,-12.5815,-8.0063,34.55,7.4,-86.4,-1,12.6,-21.7,4.4,1230.43,1240.87,1246.73,1224.57,1214.13,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,15.51,33.0,Consumer Durables
ICICIGI,1617.0,WEAK SELL,27,1549.51,1657.49,40.8,40.6,41.1,12.0,1.21,-0.49,-5.52,-11.51,33.4,-22.9595,-24.6797,1.7201,37.49,17.8,-94.9,-1,20.2,-21.4,4.7,1621.77,1630.03,1643.07,1608.73,1600.47,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",14.6,,86.0,Financial Services
CESC,155.09,WEAK SELL,27,148.74,158.9,41.2,50.6,54.9,14.5,1.0,-0.97,-3.08,-3.23,13.5,-0.4499,-0.4167,-0.0332,3.53,26.0,-93.0,-1,11.6,-21.4,16.4,155.47,156.23,157.38,154.32,153.56,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,164.31,383.0,Power
SUNTV,472.05,WEAK SELL,27,452.08,484.03,36.1,39.4,41.6,13.3,0.61,-1.15,-4.78,-13.04,12.2,-5.4089,-4.9252,-0.4837,11.09,33.1,-96.2,-1,15.4,-27.8,0.3,473.78,476.87,481.68,468.97,465.88,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,0.84,419.0,Media Entertainment & Publication
TRIDENT,24.39,WEAK SELL,27,23.51,24.92,39.8,44.4,38.7,11.7,0.76,-0.97,-3.66,-4.04,31.3,-0.2061,-0.1884,-0.0177,0.49,37.7,-85.9,-1,10.5,-19.5,13.3,24.48,24.61,24.82,24.27,24.14,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,38.32,406.0,Textiles
RPOWER,23.45,WEAK SELL,27,22.04,24.29,48.4,35.9,65.5,12.3,3.02,5.87,-4.26,-18.13,,-0.5511,-0.5172,-0.0339,0.78,43.0,-48.8,-1,52.1,-53.9,16.3,23.11,24.14,24.84,22.41,21.38,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,92.35,0.0,Power
BAJAJHFL,84.85,WEAK SELL,27,82.5,86.26,45.2,42.9,15.8,11.2,0.59,-0.86,-2.0,-5.15,26.1,-0.4718,-0.4518,-0.02,1.31,59.4,-75.1,-1,32.1,-27.5,16.8,85.21,85.63,86.4,84.44,84.02,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",12.7,460.74,0.0,Financial Services
NTPCGREEN,91.43,WEAK SELL,27,88.57,93.15,43.3,43.1,45.0,10.0,0.49,-0.49,-2.3,-4.82,147.5,-0.5633,-0.729,0.1658,1.59,49.7,-62.8,-1,42.4,-23.8,8.8,91.74,92.27,93.11,90.9,90.37,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,165.28,0.0,Power
IGL,147.87,WEAK SELL,27,141.37,151.77,38.6,40.2,39.4,11.9,1.49,-1.78,-5.42,-12.31,16.4,-1.3425,-1.1912,-0.1513,3.61,32.4,-97.8,-1,-5.1,-32.6,4.3,148.95,150.23,152.6,146.58,145.3,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",,0.85,316.0,Oil Gas & Consumable Fuels
BANKBARODA,247.0,WEAK SELL,27,238.78,251.93,48.1,43.3,46.7,14.4,0.99,1.02,-3.21,-8.76,7.0,-1.6033,-2.0115,0.4082,4.57,35.7,-53.1,-1,58.6,-21.7,10.5,245.83,248.17,249.33,244.67,242.33,Markdown,None,"Supertrend Bear, EMA Ribbon Bear","Supertrend Bear, EMA Ribbon Bear",11.3,,348.0,Financial Services
PHOENIXLTD,1930.0,WEAK SELL,26,1850.76,1977.54,47.6,53.6,53.1,16.6,0.45,0.26,-2.07,7.45,52.7,-16.2344,-17.4858,1.2514,44.02,79.4,-39.4,-1,51.3,-11.1,34.5,1929.3,1944.5,1959.0,1914.8,1899.6,Accumulation,None,"Supertrend Bear, StochRSI Topped, OBV Diverge","Supertrend Bear, StochRSI Topped, OBV Diverge",,37.21,13.0,Realty
FIRSTCRY,196.33,WEAK SELL,26,184.99,203.14,29.1,34.9,23.6,14.4,1.09,-0.17,-8.14,-20.6,,-4.0472,-2.2889,-1.7583,6.3,0.6,-92.9,-1,-2.7,-55.2,1.0,197.98,200.05,203.78,194.25,192.18,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,29.76,0.0,Consumer Services
TTML,37.78,WEAK SELL,26,35.96,38.87,33.9,38.2,19.0,11.8,0.78,0.88,-7.56,-13.81,198.8,-0.8432,-0.782,-0.0612,1.01,11.9,-87.5,-1,16.2,-38.0,21.0,37.82,38.23,38.68,37.37,36.96,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,,0.0,Telecommunication
NUVAMA,1743.6,WEAK SELL,26,1627.94,1812.99,49.3,53.4,69.3,17.3,0.66,0.91,-2.64,17.86,30.0,-20.5606,-24.7264,4.1658,64.25,92.1,-11.8,-1,53.4,-15.6,60.5,1732.97,1763.83,1784.07,1712.73,1681.87,Consolidation,None,"Supertrend Bear, StochRSI Topped, OBV Diverge","Supertrend Bear, StochRSI Topped, OBV Diverge",,282.32,162.0,Financial Services
ANURAS,1243.7,WEAK SELL,25,1205.01,1266.91,57.8,41.3,53.2,33.8,1.63,0.35,-0.31,-2.12,79.6,-6.6016,-12.4219,5.8203,21.5,100.0,-12.4,-1,114.7,-12.1,19.0,1242.73,1251.97,1260.23,1234.47,1225.23,Consolidation,None,"Supertrend Bear, EMA Ribbon Bear, StochRSI Topped","Supertrend Bear, EMA Ribbon Bear, StochRSI Topped",5.8,41.32,12.0,Chemicals
BAYERCROP,4071.5,WEAK SELL,24,3943.69,4148.19,41.8,37.4,41.4,21.3,0.92,0.12,-1.64,-7.35,25.0,-28.2158,-16.8599,-11.3558,71.01,16.1,-86.6,-1,22.2,-25.4,2.4,4073.2,4100.2,4128.9,4044.5,4017.5,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,2.76,369.0,Chemicals
TECHNOE,987.45,WEAK SELL,24,929.08,1022.47,45.1,41.1,38.7,20.3,0.43,0.2,-4.57,-10.12,26.6,-12.5453,-12.9497,0.4043,32.43,38.0,-66.6,-1,41.2,-36.9,13.5,992.35,998.3,1009.15,981.5,975.55,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,1.74,90.0,Construction
KEC,435.95,WEAK SELL,24,413.8,449.24,37.0,31.9,47.6,23.5,3.01,2.79,-9.82,-24.59,21.0,-15.0993,-13.0472,-2.0521,12.31,15.9,-72.0,-1,25.2,-53.0,4.3,432.33,441.12,446.28,427.17,418.38,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,87.31,130.0,Construction
WHIRLPOOL,768.5,WEAK SELL,24,728.3,792.62,42.6,39.5,43.7,15.8,0.61,-0.93,-3.01,-12.9,37.8,-7.2309,-3.5219,-3.709,22.34,21.8,-80.6,-1,19.6,-46.5,2.3,773.42,782.78,797.07,759.13,749.77,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,8.62,64.0,Consumer Durables
ITI,279.25,WEAK SELL,24,265.18,287.69,44.8,43.9,33.5,24.3,0.45,-0.09,-3.34,-4.18,82.6,-1.8975,-2.1712,0.2737,7.82,37.3,-76.4,-1,44.5,-25.1,17.8,279.5,281.0,282.75,277.75,276.25,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,40.14,0.0,Telecommunication
LATENTVIEW,278.1,WEAK SELL,24,261.14,288.28,37.3,40.7,38.5,18.4,0.28,-1.3,-6.02,-21.89,28.9,-5.7679,-3.631,-2.1369,9.42,21.9,-78.7,-1,16.0,-46.3,12.1,279.08,280.82,283.53,276.37,274.63,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,1.86,0.0,Information Technology
LEMONTREE,108.33,WEAK SELL,24,104.12,110.86,40.9,40.0,30.1,16.0,0.88,0.34,-4.27,-13.95,36.5,-1.2928,-1.2117,-0.0811,2.34,13.3,-80.2,-1,26.4,-40.0,8.8,108.95,109.88,111.44,107.39,106.46,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,96.37,0.0,Consumer Services
RHIM,375.25,WEAK SELL,24,351.02,389.79,40.1,44.6,38.0,17.2,0.23,0.13,-4.43,-9.65,,-5.8315,-2.0505,-3.781,13.46,5.2,-93.9,-1,19.1,-26.8,16.2,374.47,376.93,378.62,372.78,370.32,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,12.6,67.0,Capital Goods
SOBHA,1294.6,WEAK SELL,24,1229.05,1333.93,35.9,44.4,65.0,15.6,0.5,-0.69,-7.11,-8.54,60.1,-28.342,-24.0181,-4.3238,36.42,40.7,-78.2,-1,8.8,-24.9,15.0,1298.97,1309.93,1325.27,1283.63,1272.67,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,24.62,46.0,Realty
UPL,569.0,WEAK SELL,24,547.85,581.69,42.8,37.1,50.8,15.3,0.44,-0.51,-3.46,-14.12,23.2,-8.7229,-8.2259,-0.497,11.75,47.1,-82.1,-1,33.7,-29.3,2.0,569.57,573.13,577.27,565.43,561.87,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,57.13,105.0,Chemicals
INDIACEM,370.9,WEAK SELL,24,354.56,380.71,36.6,44.0,55.5,20.8,0.28,0.07,-4.07,-8.27,123.6,-5.4315,-2.8723,-2.5592,9.08,4.2,-85.7,-1,12.5,-23.7,8.3,371.22,372.53,374.17,369.58,368.27,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,12.89,0.0,Construction Materials
IRCON,124.72,WEAK SELL,24,119.37,127.93,41.8,38.3,25.8,16.4,0.68,-1.44,-4.51,-13.9,18.4,-1.6598,-1.4678,-0.192,2.97,33.8,-75.4,-1,29.4,-33.7,8.9,125.39,126.38,128.05,123.72,122.73,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,85.83,174.0,Construction
